"cluid_mukey"	"profit12"	"profit14"
"3179238410415"	"133.47"	"-57.77"
"3179240410366"	"173.61"	"-26.99"
"3179240410372"	"173.61"	"-26.99"
"3179240410404"	"141.94"	"-48.95"
"3179240410408"	"179.81"	"-18.25"
"3179240410410"	"28.20"	"-128.02"
"3179240410420"	"91.41"	"-84.11"
"3179241410366"	"163.15"	"-37.88"
"3179241410372"	"163.15"	"-37.88"
"3179241410374"	"112.48"	"-73.05"
"3179241410408"	"169.35"	"-29.14"
"3179244410366"	"156.05"	"-45.27"
"3179244410372"	"156.05"	"-45.27"
"3179244410382"	"-46.23"	"-185.75"
"3179244410404"	"124.38"	"-67.23"
"3179244410408"	"162.25"	"-36.53"
"3179244410410"	"10.64"	"-146.30"
"3179245410366"	"378.83"	"-135.00"
"3179245410372"	"378.83"	"-135.00"
"3179245410404"	"326.48"	"-161.74"
"3179245410408"	"399.72"	"-124.29"
"3179246410366"	"490.66"	"-25.99"
"3179246410368"	"217.74"	"-165.97"
"3179246410370"	"427.67"	"-63.69"
"3179246410372"	"490.66"	"-25.99"
"3179246410374"	"417.13"	"-69.05"
"3179246410380"	"228.21"	"-160.58"
"3179246410383"	"322.70"	"-112.13"
"3179246410392"	"-34.17"	"-295.18"
"3179246410408"	"511.61"	"-15.21"
"3179246410418"	"364.68"	"-90.61"
"3179247410366"	"390.01"	"-123.36"
"3179247410370"	"327.21"	"-160.81"
"3179247410372"	"390.01"	"-123.36"
"3179247410374"	"316.71"	"-166.14"
"3179247410404"	"337.66"	"-150.10"
"3179247410408"	"410.90"	"-112.65"
"3179249410366"	"477.77"	"-39.41"
"3179249410368"	"204.85"	"-179.39"
"3179249410370"	"414.78"	"-77.11"
"3179249410372"	"477.77"	"-39.41"
"3179249410374"	"404.24"	"-82.47"
"3179249410381"	"330.77"	"-114.77"
"3179249410383"	"309.81"	"-125.55"
"3179249410392"	"-47.06"	"-308.60"
"3179249410404"	"425.26"	"-66.33"
"3179249410408"	"498.72"	"-28.63"
"3179249410409"	"236.34"	"-163.22"
"3179250410366"	"379.81"	"-48.63"
"3179250410372"	"379.81"	"-48.63"
"3179250410404"	"327.46"	"-70.59"
"3179250410408"	"400.70"	"-39.89"
"3179251410366"	"152.40"	"-49.07"
"3179251410372"	"152.40"	"-49.07"
"3179251410404"	"120.73"	"-71.03"
"3179251410408"	"158.60"	"-40.33"
"3179251410410"	"6.99"	"-150.10"
"3179252410366"	"145.93"	"-55.80"
"3179252410408"	"152.13"	"-47.06"
"3179253410366"	"392.41"	"-63.67"
"3179253410372"	"392.41"	"-63.67"
"3179253410404"	"340.06"	"-90.59"
"3179253410408"	"413.30"	"-52.89"
"3179253410410"	"151.74"	"-187.48"
"3179253410417"	"256.38"	"-133.64"
"3179253410420"	"256.38"	"-133.64"
"3179254410366"	"456.40"	"-33.49"
"3179254410372"	"456.40"	"-33.49"
"3179254410404"	"403.89"	"-55.45"
"3179254410408"	"477.35"	"-24.75"
"3179254410410"	"214.97"	"-134.52"
"3179255410366"	"446.74"	"-71.70"
"3179255410372"	"446.74"	"-71.70"
"3179255410374"	"373.21"	"-114.76"
"3179255410404"	"394.23"	"-98.62"
"3179255410408"	"467.69"	"-60.92"
"3179255410410"	"205.31"	"-195.51"
"3179256410366"	"473.09"	"-44.27"
"3179256410372"	"473.09"	"-44.27"
"3179256410374"	"399.56"	"-87.33"
"3179256410375"	"347.11"	"-108.89"
"3179256410383"	"305.13"	"-130.41"
"3179256410404"	"420.58"	"-71.19"
"3179256410408"	"494.04"	"-33.49"
"3179256410411"	"263.16"	"-151.94"
"3179256410412"	"231.66"	"-168.08"
"3179256410418"	"347.11"	"-108.89"
"3179257410366"	"467.90"	"-49.67"
"3179257410383"	"299.94"	"-135.81"
"3179257410408"	"488.85"	"-38.89"
"3179257410412"	"226.47"	"-173.48"
"3179258410366"	"447.32"	"-71.10"
"3179258410371"	"363.31"	"-114.16"
"3179258410372"	"447.32"	"-71.10"
"3179258410374"	"373.79"	"-114.16"
"3179258410408"	"468.27"	"-60.32"
"3179259410366"	"456.45"	"-118.78"
"3179259410372"	"456.45"	"-118.78"
"3179259410404"	"403.94"	"-145.52"
"3179259410408"	"477.40"	"-108.07"
"3179259410410"	"215.02"	"-241.79"
"3179259410417"	"319.99"	"-188.30"
"3179262410366"	"463.41"	"-54.35"
"3179262410372"	"463.41"	"-54.35"
"3179262410374"	"389.88"	"-97.41"
"3179262410383"	"295.45"	"-140.49"
"3179262410408"	"484.36"	"-43.57"
"3179262410418"	"337.43"	"-118.97"
"3179263410366"	"194.67"	"-5.07"
"3179263410367"	"42.93"	"-110.48"
"3179263410368"	"30.26"	"-119.22"
"3179263410372"	"194.67"	"-5.07"
"3179263410374"	"144.00"	"-40.24"
"3179263410380"	"42.93"	"-110.48"
"3179263410383"	"93.46"	"-75.31"
"3179263410399"	"213.54"	"8.14"
"3179263410409"	"49.26"	"-106.10"
"3179263410411"	"68.27"	"-88.52"
"3179263410418"	"112.47"	"-62.19"
"3179264410366"	"444.90"	"-73.62"
"3179264410372"	"444.90"	"-73.62"
"3179264410418"	"318.92"	"-138.24"
"3179267410367"	"278.41"	"-108.33"
"3179268410366"	"222.61"	"24.01"
"3179268410367"	"70.87"	"-81.40"
"3179268410368"	"58.20"	"-90.14"
"3179268410370"	"178.27"	"-6.69"
"3179268410372"	"222.61"	"24.01"
"3179268410374"	"171.94"	"-11.16"
"3179268410380"	"70.87"	"-81.40"
"3179268410383"	"121.40"	"-46.23"
"3179268410392"	"-93.41"	"-195.54"
"3179268410404"	"190.94"	"2.05"
"3179268410407"	"190.94"	"2.05"
"3179268410408"	"228.81"	"32.75"
"3179268410409"	"77.20"	"-77.02"
"3179268410410"	"77.20"	"-77.02"
"3179269410367"	"53.46"	"-99.52"
"3179269410368"	"40.79"	"-108.26"
"3179269410370"	"160.86"	"-24.81"
"3179269410380"	"53.46"	"-99.52"
"3179269410409"	"59.79"	"-95.14"
"3179269410410"	"59.79"	"-95.14"
"3179271410366"	"152.57"	"-48.89"
"3179271410372"	"152.57"	"-48.89"
"3179271410374"	"101.90"	"-84.06"
"3179271410404"	"120.90"	"-70.85"
"3179271410408"	"158.77"	"-40.15"
"3179271410412"	"7.16"	"-149.92"
"3179274410366"	"155.32"	"-46.03"
"3179274410372"	"155.32"	"-46.03"
"3179275410372"	"451.68"	"-66.56"
"3179277410366"	"428.17"	"-148.22"
"3179277410404"	"375.66"	"-174.96"
"3179277410408"	"449.12"	"-137.51"
"3179278410366"	"444.12"	"-131.61"
"3179278410372"	"444.12"	"-131.61"
"3179278410404"	"391.61"	"-158.35"
"3179278410408"	"465.07"	"-120.90"
"3179278410410"	"202.69"	"-254.62"
"3179278410420"	"307.66"	"-201.13"
"3179279410366"	"162.50"	"-38.56"
"3179279410372"	"162.50"	"-38.56"
"3179279410374"	"111.83"	"-73.73"
"3179279410404"	"130.83"	"-60.52"
"3179279410408"	"168.70"	"-29.82"
"3179279410412"	"17.09"	"-139.59"
"3179280410374"	"441.68"	"20.83"
"3179280410412"	"274.31"	"-59.92"
"3179280410414"	"462.63"	"36.97"
"3179281410372"	"472.51"	"19.69"
"3179281410374"	"399.21"	"-23.37"
"3179281410412"	"231.84"	"-104.12"
"3179283410366"	"444.13"	"-74.41"
"3179283410370"	"381.14"	"-112.11"
"3179283410372"	"444.13"	"-74.41"
"3179283410408"	"465.08"	"-63.63"
"3179284410366"	"446.53"	"-71.92"
"3179284410370"	"383.54"	"-109.62"
"3179285410366"	"470.01"	"-47.48"
"3179285410370"	"407.02"	"-85.18"
"3179285410372"	"470.01"	"-47.48"
"3179285410374"	"396.48"	"-90.54"
"3179285410380"	"207.56"	"-182.07"
"3179285410381"	"323.01"	"-122.84"
"3179285410414"	"417.50"	"-74.40"
"3179285410418"	"344.03"	"-112.10"
"3179286410372"	"421.34"	"-33.57"
"3179286410373"	"389.94"	"-49.71"
"3179286410374"	"348.04"	"-76.63"
"3179286410418"	"295.75"	"-98.19"
"3179288410372"	"167.81"	"-33.03"
"3179288410404"	"136.14"	"-54.99"
"3179288410408"	"174.01"	"-24.29"
"3179288410410"	"22.40"	"-134.06"
"3179291410370"	"416.27"	"-75.56"
"3179291410374"	"405.73"	"-80.92"
"3179291410412"	"237.83"	"-161.67"
"3179293410366"	"459.43"	"-58.49"
"3179293410372"	"459.43"	"-58.49"
"3179293410395"	"175.97"	"-203.86"
"3179293410404"	"406.92"	"-85.41"
"3179293410408"	"480.38"	"-47.71"
"3179293410410"	"218.00"	"-182.30"
"3179293410417"	"322.97"	"-128.46"
"3179293410420"	"322.97"	"-128.46"
"3179294410366"	"164.91"	"-36.04"
"3179294410372"	"164.91"	"-36.04"
"3179294410374"	"114.24"	"-71.21"
"3179294410404"	"133.24"	"-58.00"
"3179294410407"	"133.24"	"-58.00"
"3179294410408"	"171.11"	"-27.30"
"3179294410410"	"19.50"	"-137.07"
"3179294410417"	"82.71"	"-93.16"
"3179294410420"	"82.71"	"-93.16"
"3179296410366"	"173.32"	"-27.29"
"3179296410372"	"173.32"	"-27.29"
"3179296410392"	"-142.70"	"-246.84"
"3179296410404"	"141.65"	"-49.25"
"3179296410408"	"179.52"	"-18.55"
"3179296410410"	"27.91"	"-128.32"
"3179296410417"	"91.12"	"-84.41"
"3179296410420"	"91.12"	"-84.41"
"3179297410366"	"154.19"	"-47.20"
"3179297410372"	"154.19"	"-47.20"
"3179297410374"	"103.52"	"-82.37"
"3179297410404"	"122.52"	"-69.16"
"3179297410408"	"160.39"	"-38.46"
"3179297410410"	"8.78"	"-148.23"
"3179298410366"	"400.10"	"-112.86"
"3179298410372"	"400.10"	"-112.86"
"3179298410397"	"107.08"	"-262.61"
"3179298410403"	"232.67"	"-198.45"
"3179298410404"	"347.75"	"-139.60"
"3179298410408"	"420.99"	"-102.15"
"3179298410410"	"159.43"	"-235.87"
"3179298410411"	"190.83"	"-219.84"
"3179298410420"	"264.07"	"-182.38"
"3179299410366"	"497.46"	"-18.91"
"3179299410404"	"444.95"	"-45.83"
"3179299410408"	"518.41"	"-8.13"
"3179299410410"	"256.03"	"-142.72"
"3179299410420"	"361.00"	"-88.88"
"3179301410410"	"272.01"	"-182.48"
"3179301410420"	"376.98"	"-128.99"
"3179302410366"	"167.47"	"-33.38"
"3179302410372"	"167.47"	"-33.38"
"3179302410374"	"116.80"	"-68.55"
"3179302410404"	"135.80"	"-55.34"
"3179302410408"	"173.67"	"-24.64"
"3179302410410"	"22.06"	"-134.41"
"3179302410411"	"41.07"	"-116.83"
"3179303410366"	"388.76"	"-124.67"
"3179303410404"	"336.41"	"-151.41"
"3179303410408"	"409.65"	"-113.96"
"3179303410410"	"148.09"	"-247.68"
"3179306410366"	"470.10"	"-47.39"
"3179306410372"	"470.10"	"-47.39"
"3179306410374"	"396.57"	"-90.45"
"3179306410395"	"186.64"	"-192.76"
"3179306410404"	"417.59"	"-74.31"
"3179306410408"	"491.05"	"-36.61"
"3179306410410"	"228.67"	"-171.20"
"3179306410417"	"333.64"	"-117.36"
"3179306410420"	"333.64"	"-117.36"
"3179307410366"	"192.85"	"-92.31"
"3179307410395"	"15.77"	"-236.74"
"3179307410404"	"161.18"	"-119.05"
"3179307410408"	"199.05"	"-81.60"
"3179307410410"	"47.44"	"-215.32"
"3179307410420"	"110.65"	"-161.83"
"3179308410366"	"166.54"	"-119.70"
"3179308410404"	"134.87"	"-146.44"
"3179308410408"	"172.74"	"-108.99"
"3179308410410"	"21.13"	"-242.71"
"3179310410366"	"152.42"	"-134.40"
"3179310410374"	"101.75"	"-177.18"
"3179310410408"	"158.62"	"-123.69"
"3179310410411"	"26.02"	"-241.38"
"3179311410366"	"194.83"	"-4.91"
"3179311410374"	"144.16"	"-40.08"
"3179311410375"	"125.30"	"-53.20"
"3179311410407"	"163.16"	"-26.87"
"3179311410408"	"201.03"	"3.83"
"3179311410411"	"68.43"	"-88.36"
"3179313410366"	"161.68"	"-39.41"
"3179313410372"	"161.68"	"-39.41"
"3179313410374"	"111.01"	"-74.58"
"3179313410378"	"130.01"	"-61.37"
"3179313410404"	"130.01"	"-61.37"
"3179313410408"	"167.88"	"-30.67"
"3179313410410"	"16.27"	"-140.44"
"3179313410411"	"35.28"	"-122.86"
"3179314410366"	"185.51"	"-14.61"
"3179314410378"	"153.84"	"-36.57"
"3179314410404"	"153.84"	"-36.57"
"3179314410408"	"191.71"	"-5.87"
"3179314410411"	"59.11"	"-98.06"
"3179315410366"	"171.35"	"-29.35"
"3179315410372"	"171.35"	"-29.35"
"3179315410404"	"139.68"	"-51.31"
"3179315410408"	"177.55"	"-20.61"
"3179315410411"	"44.95"	"-112.80"
"3179321410366"	"403.63"	"-109.19"
"3179321410372"	"403.63"	"-109.19"
"3179321410374"	"330.33"	"-151.97"
"3179321410386"	"236.20"	"-194.78"
"3179321410404"	"351.28"	"-135.93"
"3179321410408"	"424.52"	"-98.48"
"3179321410410"	"162.96"	"-232.20"
"3179321410411"	"194.36"	"-216.17"
"3179321410419"	"183.85"	"-221.52"
"3179321410420"	"267.60"	"-178.71"
"3179322410366"	"450.61"	"-67.67"
"3179322410372"	"450.61"	"-67.67"
"3179322410404"	"398.10"	"-94.59"
"3179324410366"	"440.11"	"-78.60"
"3179324410408"	"461.06"	"-67.82"
"3179326410287"	"313.69"	"48.68"
"3179326410290"	"185.21"	"-27.03"
"3179326410374"	"210.00"	"28.45"
"3179326410378"	"229.00"	"41.66"
"3179326410408"	"266.87"	"72.36"
"3179326410412"	"115.26"	"-37.41"
"3179327410366"	"388.52"	"-39.56"
"3179327410372"	"388.52"	"-39.56"
"3179327410374"	"315.22"	"-74.73"
"3179327410404"	"336.17"	"-61.52"
"3179327410408"	"409.41"	"-30.82"
"3179327410410"	"147.85"	"-140.59"
"3179328410366"	"452.40"	"-65.81"
"3179328410372"	"452.40"	"-65.81"
"3179328410374"	"378.87"	"-108.87"
"3179328410404"	"399.89"	"-92.73"
"3179328410408"	"473.35"	"-55.03"
"3179328410410"	"210.97"	"-189.62"
"3179328410420"	"315.94"	"-135.78"
"3179330410366"	"457.01"	"-61.01"
"3179330410372"	"457.01"	"-61.01"
"3179330410404"	"404.50"	"-87.93"
"3179330410408"	"477.96"	"-50.23"
"3179330410410"	"215.58"	"-184.82"
"3179330410420"	"320.55"	"-130.98"
"3179332410372"	"441.12"	"-77.55"
"3179332410408"	"462.07"	"-66.77"
"3179332410411"	"231.19"	"-185.22"
"3179333410366"	"438.17"	"-80.62"
"3179333410372"	"438.17"	"-80.62"
"3179333410408"	"459.12"	"-69.84"
"3179334410366"	"452.13"	"-66.09"
"3179334410372"	"452.13"	"-66.09"
"3179334410373"	"420.63"	"-82.23"
"3179334410404"	"399.62"	"-93.01"
"3179334410408"	"473.08"	"-55.31"
"3179334410410"	"210.70"	"-189.90"
"3179334410420"	"315.67"	"-136.06"
"3179335410366"	"450.04"	"-68.27"
"3179335410372"	"450.04"	"-68.27"
"3179335410374"	"376.51"	"-111.33"
"3179335410404"	"397.53"	"-95.19"
"3179335410408"	"470.99"	"-57.49"
"3179335410410"	"208.61"	"-192.08"
"3179335410411"	"240.11"	"-175.94"
"3179336410366"	"446.31"	"-129.34"
"3179336410372"	"446.31"	"-129.34"
"3179336410408"	"467.26"	"-118.63"
"3179337410366"	"189.20"	"-10.77"
"3179337410372"	"189.20"	"-10.77"
"3179337410374"	"138.53"	"-45.94"
"3179337410378"	"157.53"	"-32.73"
"3179337410399"	"208.07"	"2.44"
"3179337410408"	"195.40"	"-2.03"
"3179340410366"	"155.02"	"-46.35"
"3179340410372"	"155.02"	"-46.35"
"3179340410404"	"123.35"	"-68.31"
"3179340410408"	"161.22"	"-37.61"
"3179340410410"	"9.61"	"-147.38"
"3179341410366"	"506.31"	"-9.70"
"3179341410372"	"506.31"	"-9.70"
"3179341410374"	"432.78"	"-52.76"
"3179341410378"	"453.80"	"-36.62"
"3179341410399"	"548.28"	"11.83"
"3179341410404"	"453.80"	"-36.62"
"3179341410408"	"527.26"	"1.08"
"3179341410411"	"296.38"	"-117.37"
"3179341410412"	"264.88"	"-133.51"
"3179341410413"	"254.34"	"-138.90"
"3179342410366"	"504.17"	"-11.92"
"3179342410370"	"441.18"	"-49.62"
"3179342410374"	"430.64"	"-54.98"
"3179342410399"	"546.14"	"9.61"
"3179342410411"	"294.24"	"-119.59"
"3179342410412"	"262.74"	"-135.73"
"3179343410404"	"465.53"	"-24.41"
"3179343410419"	"297.57"	"-110.55"
"3179346410370"	"386.22"	"-106.83"
"3179346410374"	"375.68"	"-112.19"
"3179346410379"	"396.70"	"-96.05"
"3179346410387"	"417.71"	"-85.27"
"3179346410390"	"449.21"	"-69.13"
"3179346410399"	"491.18"	"-47.60"
"3179346410418"	"323.23"	"-133.75"
"3179348410366"	"243.58"	"45.84"
"3179348410411"	"117.18"	"-37.61"
"3179352410366"	"465.80"	"-44.48"
"3179352410369"	"130.94"	"-215.65"
"3179352410372"	"465.80"	"-44.48"
"3179352410374"	"392.50"	"-87.26"
"3179352410404"	"413.45"	"-71.22"
"3179352410408"	"486.69"	"-33.77"
"3179353410372"	"159.93"	"-41.23"
"3179353410408"	"166.13"	"-32.49"
"3179354410366"	"377.62"	"-136.26"
"3179354410372"	"377.62"	"-136.26"
"3179354410404"	"325.27"	"-163.00"
"3179354410408"	"398.51"	"-125.55"
"3179355410366"	"163.24"	"-37.78"
"3179355410370"	"118.90"	"-68.48"
"3179355410372"	"163.24"	"-37.78"
"3179355410404"	"131.57"	"-59.74"
"3179355410408"	"169.44"	"-29.04"
"3179355410410"	"17.83"	"-138.81"
"3179358410366"	"187.58"	"-12.45"
"3179358410372"	"187.58"	"-12.45"
"3179358410392"	"-128.44"	"-232.00"
"3179358410404"	"155.91"	"-34.41"
"3179358410408"	"193.78"	"-3.71"
"3179358410410"	"42.17"	"-113.48"
"3179360410366"	"164.71"	"-36.25"
"3179360410394"	"145.71"	"-49.46"
"3179360410404"	"133.04"	"-58.21"
"3179360410408"	"170.91"	"-27.51"
"3179360410410"	"19.30"	"-137.28"
"3179361410366"	"164.92"	"-64.19"
"3179361410372"	"164.92"	"-64.19"
"3179361410394"	"145.92"	"-80.33"
"3179361410404"	"133.25"	"-91.11"
"3179361410408"	"171.12"	"-53.41"
"3179361410410"	"19.51"	"-188.00"
"3179362410366"	"448.34"	"-41.87"
"3179362410372"	"448.34"	"-41.87"
"3179362410404"	"395.83"	"-63.83"
"3179362410408"	"469.29"	"-33.13"
"3179362410410"	"206.91"	"-142.90"
"3179364410366"	"151.23"	"-50.28"
"3179364410408"	"157.43"	"-41.54"
"3179366410366"	"145.55"	"-84.35"
"3179366410408"	"151.75"	"-73.57"
"3179368410366"	"165.19"	"-35.75"
"3179368410368"	"0.78"	"-149.90"
"3179368410372"	"165.19"	"-35.75"
"3179368410380"	"13.45"	"-141.16"
"3179368410383"	"63.98"	"-105.99"
"3179368410404"	"133.52"	"-57.71"
"3179368410408"	"171.39"	"-27.01"
"3179368410410"	"19.78"	"-136.78"
"3179369410366"	"383.04"	"-73.43"
"3179369410372"	"383.04"	"-73.43"
"3179369410408"	"403.93"	"-62.65"
"3179369410410"	"142.37"	"-197.24"
"3179371410366"	"161.77"	"-67.47"
"3179371410372"	"161.77"	"-67.47"
"3179371410374"	"111.10"	"-110.53"
"3179371410404"	"130.10"	"-94.39"
"3179371410408"	"167.97"	"-56.69"
"3179371410410"	"16.36"	"-191.28"
"3179373410366"	"158.77"	"-42.44"
"3179373410372"	"158.77"	"-42.44"
"3179373410404"	"127.10"	"-64.40"
"3179373410408"	"164.97"	"-33.70"
"3179373410410"	"13.36"	"-143.47"
"3179373410417"	"76.57"	"-99.56"
"3179375410366"	"165.38"	"-35.56"
"3179375410372"	"165.38"	"-35.56"
"3179375410404"	"133.71"	"-57.52"
"3179375410408"	"171.58"	"-26.82"
"3179375410410"	"19.97"	"-136.59"
"3179376410366"	"175.71"	"-24.81"
"3179376410372"	"175.71"	"-24.81"
"3179376410374"	"125.04"	"-59.98"
"3179376410404"	"144.04"	"-46.77"
"3179376410408"	"181.91"	"-16.07"
"3179376410410"	"30.30"	"-125.84"
"3179376410411"	"49.31"	"-108.26"
"3179377410366"	"456.33"	"-61.72"
"3179377410372"	"456.33"	"-61.72"
"3179377410374"	"382.80"	"-104.78"
"3179377410404"	"403.82"	"-88.64"
"3179377410408"	"477.28"	"-50.94"
"3179377410410"	"214.90"	"-185.53"
"3179377410411"	"246.40"	"-169.39"
"3179378410366"	"151.77"	"-135.07"
"3179378410372"	"151.77"	"-135.07"
"3179378410404"	"120.10"	"-161.81"
"3179378410408"	"157.97"	"-124.36"
"3179379410366"	"177.18"	"-23.28"
"3179379410372"	"177.18"	"-23.28"
"3179379410374"	"126.51"	"-58.45"
"3179379410375"	"107.65"	"-71.57"
"3179379410404"	"145.51"	"-45.24"
"3179379410408"	"183.38"	"-14.54"
"3179379410410"	"31.77"	"-124.31"
"3179379410412"	"31.77"	"-124.31"
"3179381410252"	"509.57"	"-145.48"
"3179381410255"	"509.57"	"-145.48"
"3179381410286"	"260.40"	"-261.33"
"3179381410366"	"452.61"	"-122.78"
"3179381410372"	"452.61"	"-122.78"
"3179381410380"	"190.16"	"-256.50"
"3179381410395"	"169.15"	"-267.21"
"3179381410404"	"400.10"	"-149.52"
"3179381410408"	"473.56"	"-112.07"
"3179381410409"	"211.18"	"-245.79"
"3179381410410"	"211.18"	"-245.79"
"3179382410366"	"435.75"	"-140.33"
"3179382410404"	"383.24"	"-167.07"
"3179382410408"	"456.70"	"-129.62"
"3179382410410"	"194.32"	"-263.34"
"3179383410366"	"168.57"	"-32.23"
"3179383410372"	"168.57"	"-32.23"
"3179383410374"	"117.90"	"-67.40"
"3179383410395"	"-8.51"	"-150.75"
"3179383410404"	"136.90"	"-54.19"
"3179383410408"	"174.77"	"-23.49"
"3179383410409"	"23.16"	"-133.26"
"3179383410410"	"23.16"	"-133.26"
"3179384410380"	"230.27"	"-101.10"
"3179384410383"	"324.76"	"-65.93"
"3179384410395"	"209.26"	"-114.21"
"3179384410409"	"251.29"	"-96.72"
"3179384410410"	"251.29"	"-96.72"
"3179385410366"	"412.95"	"-99.48"
"3179385410372"	"412.95"	"-99.48"
"3179385410395"	"130.38"	"-243.91"
"3179385410404"	"360.60"	"-126.22"
"3179385410408"	"433.84"	"-88.77"
"3179385410410"	"172.28"	"-222.49"
"3179385410420"	"276.92"	"-169.00"
"3179386410366"	"163.49"	"-122.88"
"3179386410372"	"163.49"	"-122.88"
"3179386410374"	"112.82"	"-165.66"
"3179386410404"	"131.82"	"-149.62"
"3179386410408"	"169.69"	"-112.17"
"3179386410410"	"18.08"	"-245.89"
"3179388410366"	"171.58"	"-29.11"
"3179388410372"	"171.58"	"-29.11"
"3179388410373"	"152.58"	"-42.32"
"3179388410374"	"120.91"	"-64.28"
"3179388410404"	"139.91"	"-51.07"
"3179388410408"	"177.78"	"-20.37"
"3179388410410"	"26.17"	"-130.14"
"3179388410411"	"45.18"	"-112.56"
"3179388410420"	"89.38"	"-86.23"
"3179389410366"	"419.12"	"-35.88"
"3179389410372"	"419.12"	"-35.88"
"3179389410374"	"345.82"	"-78.94"
"3179389410404"	"366.77"	"-62.80"
"3179389410408"	"440.01"	"-25.10"
"3179389410410"	"178.45"	"-159.69"
"3179389410420"	"283.09"	"-105.85"
"3179390410366"	"149.45"	"-52.14"
"3179390410404"	"117.78"	"-74.10"
"3179390410408"	"155.65"	"-43.40"
"3179391410366"	"153.85"	"-47.56"
"3179391410372"	"153.85"	"-47.56"
"3179391410404"	"122.18"	"-69.52"
"3179391410408"	"160.05"	"-38.82"
"3179391410410"	"8.44"	"-148.59"
"3179392410366"	"188.35"	"-11.65"
"3179392410372"	"188.35"	"-11.65"
"3179392410404"	"156.68"	"-33.61"
"3179392410408"	"194.55"	"-2.91"
"3179392410410"	"42.94"	"-112.68"
"3179392410420"	"106.15"	"-68.77"
"3179393410366"	"181.57"	"-18.70"
"3179393410372"	"181.57"	"-18.70"
"3179393410374"	"130.90"	"-53.87"
"3179393410380"	"29.83"	"-124.11"
"3179393410383"	"80.36"	"-88.94"
"3179394410366"	"444.64"	"-73.88"
"3179394410372"	"444.64"	"-73.88"
"3179394410374"	"371.11"	"-116.94"
"3179394410408"	"465.59"	"-63.10"
"3179396410372"	"465.53"	"12.43"
"3179396410374"	"392.23"	"-30.63"
"3179396410408"	"486.42"	"23.21"
"3179396410412"	"224.86"	"-111.38"
"3179397410374"	"332.88"	"-92.40"
"3179397410399"	"448.02"	"-27.81"
"3179397410411"	"196.91"	"-157.01"
"3179397410412"	"165.51"	"-173.15"
"3179399410366"	"384.18"	"-72.24"
"3179399410372"	"384.18"	"-72.24"
"3179399410408"	"405.07"	"-61.46"
"3179400410366"	"407.71"	"-47.75"
"3179400410372"	"407.71"	"-47.75"
"3179400410380"	"146.09"	"-182.34"
"3179400410383"	"240.28"	"-133.89"
"3179400410408"	"428.60"	"-36.97"
"3179400410409"	"167.04"	"-171.56"
"3179400410410"	"167.04"	"-171.56"
"3179401410366"	"473.70"	"-43.64"
"3179401410368"	"200.78"	"-183.62"
"3179401410372"	"473.70"	"-43.64"
"3179401410383"	"305.74"	"-129.78"
"3179401410404"	"421.19"	"-70.56"
"3179401410408"	"494.65"	"-32.86"
"3179401410409"	"232.27"	"-167.45"
"3179401410410"	"232.27"	"-167.45"
"3179401410411"	"263.77"	"-151.31"
"3179401410420"	"337.24"	"-113.61"
"3179404410409"	"179.84"	"-158.24"
"3179405410366"	"401.10"	"-26.47"
"3179405410372"	"401.10"	"-26.47"
"3179405410395"	"118.53"	"-144.99"
"3179405410404"	"348.75"	"-48.43"
"3179405410405"	"191.83"	"-118.67"
"3179405410408"	"421.99"	"-17.73"
"3179405410410"	"160.43"	"-127.50"
"3179405410420"	"265.07"	"-83.59"
"3179406410366"	"430.53"	"-81.19"
"3179406410372"	"430.53"	"-81.19"
"3179406410374"	"357.23"	"-123.97"
"3179406410395"	"147.96"	"-225.62"
"3179406410404"	"378.18"	"-107.93"
"3179406410405"	"221.26"	"-188.17"
"3179406410408"	"451.42"	"-70.48"
"3179406410411"	"221.26"	"-188.17"
"3179406410420"	"294.50"	"-150.71"
"3179409410366"	"450.24"	"-68.06"
"3179409410372"	"450.24"	"-68.06"
"3179410410366"	"441.44"	"-77.21"
"3179410410372"	"441.44"	"-77.21"
"3179410410404"	"388.93"	"-104.13"
"3179410410408"	"462.39"	"-66.43"
"3179411410366"	"500.76"	"12.69"
"3179411410372"	"500.76"	"12.69"
"3179411410395"	"217.30"	"-105.83"
"3179411410404"	"448.25"	"-9.27"
"3179411410405"	"290.83"	"-79.51"
"3179411410408"	"521.71"	"21.43"
"3179411410420"	"364.30"	"-44.43"
"3179412410366"	"393.76"	"-34.12"
"3179412410372"	"393.76"	"-34.12"
"3179412410395"	"111.19"	"-152.64"
"3179412410403"	"226.33"	"-104.36"
"3179412410404"	"341.41"	"-56.08"
"3179412410408"	"414.65"	"-25.38"
"3179412410410"	"153.09"	"-135.15"
